Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-02-23 11:28:18,2019-02-23 11:29:38,1m - 20.053s,ERROR
,,,,,,
Test Cases/Company/company14,Chrome 72.0.3626.119,,2019-02-23 11:28:18,2019-02-23 11:28:43,24.271s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-23 11:28:20,2019-02-23 11:28:26,5.753s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-23 11:28:26,2019-02-23 11:28:27,1.441s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-23 11:28:27,2019-02-23 11:28:27,0.362s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-23 11:28:27,2019-02-23 11:28:28,0.399s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-23 11:28:28,2019-02-23 11:28:28,0.200s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-23 11:28:28,2019-02-23 11:28:30,1.917s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-23 11:28:30,2019-02-23 11:28:31,1.256s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-23 11:28:31,2019-02-23 11:28:32,1.157s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-02-23 11:28:32,2019-02-23 11:28:33,0.287s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-23 11:28:33,2019-02-23 11:28:34,1.026s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-23 11:28:34,2019-02-23 11:28:34,0.410s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-02-23 11:28:34,2019-02-23 11:28:34,0.315s,PASSED
