Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company1-3-4-5,Chrome 72.0.3626.109,,2019-02-21 16:39:06,2019-02-21 16:41:05,1m - 59.157s,FAILED
,,,,,,
Test Cases/Company/company1,Chrome 72.0.3626.109,,2019-02-21 16:39:06,2019-02-21 16:39:46,39.770s,PASSED
"openBrowser("""")",Chrome 72.0.3626.109,,2019-02-21 16:39:07,2019-02-21 16:39:12,4.784s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.109,,2019-02-21 16:39:12,2019-02-21 16:39:14,1.894s,PASSED
"setText(findTestObject(""Object Repository/Company/company1/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.109,,2019-02-21 16:39:14,2019-02-21 16:39:14,0.481s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:14,2019-02-21 16:39:16,2.079s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company1/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.109,,2019-02-21 16:39:16,2019-02-21 16:39:16,0.308s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:16,2019-02-21 16:39:18,2.038s,PASSED
"click(findTestObject(""Object Repository/Company/company1/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.109,,2019-02-21 16:39:18,2019-02-21 16:39:19,0.164s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:19,2019-02-21 16:39:22,3.002s,PASSED
"click(findTestObject(""Object Repository/Company/company1/Page_ODTS System/span_Cng Ty""))",Chrome 72.0.3626.109,,2019-02-21 16:39:22,2019-02-21 16:39:22,0.503s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:22,2019-02-21 16:39:24,2.242s,PASSED
"click(findTestObject(""Object Repository/Company/company1/Page_ODTS System/button_To Cng Ty""))",Chrome 72.0.3626.109,,2019-02-21 16:39:24,2019-02-21 16:39:25,0.182s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:25,2019-02-21 16:39:27,2.048s,PASSED
"setText(findTestObject(""Object Repository/Company/company1/Page_ODTS System/input_Tn Cng Ty_comNameCreate""), ""anhtest"")",Chrome 72.0.3626.109,,2019-02-21 16:39:27,2019-02-21 16:39:27,0.183s,PASSED
waitForAlert(2),Chrome 72.0.3626.109,,2019-02-21 16:39:27,2019-02-21 16:39:29,2.035s,PASSED
"setText(findTestObject(""Object Repository/Company/company1/Page_ODTS System/input_M T_comDescriptionCreate""), ""hihi"")",Chrome 72.0.3626.109,,2019-02-21 16:39:29,2019-02-21 16:39:29,0.171s,PASSED
