Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-02-23 11:40:28,2019-02-23 11:41:45,1m - 17.561s,ERROR
,,,,,,
Test Cases/Company/company14,Chrome 72.0.3626.119,,2019-02-23 11:40:28,2019-02-23 11:40:52,23.454s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-23 11:40:29,2019-02-23 11:40:37,7.542s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-23 11:40:37,2019-02-23 11:40:38,1.131s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-23 11:40:38,2019-02-23 11:40:38,0.316s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-23 11:40:38,2019-02-23 11:40:39,0.281s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-23 11:40:39,2019-02-23 11:40:40,1.937s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-23 11:40:40,2019-02-23 11:40:41,0.892s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-23 11:40:41,2019-02-23 11:40:42,0.817s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-23 11:40:42,2019-02-23 11:40:43,1.129s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-02-23 11:40:43,2019-02-23 11:40:43,0.143s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-23 11:40:43,2019-02-23 11:40:44,1.031s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-23 11:40:44,2019-02-23 11:40:45,0.170s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-02-23 11:40:45,2019-02-23 11:40:45,0.262s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.119,,2019-02-23 11:40:45,2019-02-23 11:40:45,0.315s,PASSED
"sendKeys(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-23 11:40:45,2019-02-23 11:40:45,0.134s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.119,,2019-02-23 11:40:45,2019-02-23 11:40:46,0.161s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.186s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.199s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_5""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.129s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Kt Thc_endDate""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.193s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.139s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:46,0.116s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25""))",Chrome 72.0.3626.119,,2019-02-23 11:40:46,2019-02-23 11:40:47,0.161s,PASSED
