Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TypeOfDevice01-02-03-04,Chrome 72.0.3626.121,,2019-03-25 09:52:31,2019-03-25 09:53:27,55.611s,PASSED
,,,,,,
Test Cases/TypeOfDevice/Type of device-01,Chrome 72.0.3626.121,,2019-03-25 09:52:32,2019-03-25 09:52:51,18.915s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-25 09:52:32,2019-03-25 09:52:36,4.097s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-25 09:52:36,2019-03-25 09:52:38,1.851s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-25 09:52:38,2019-03-25 09:52:39,0.286s,PASSED
"setEncryptedText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-25 09:52:39,2019-03-25 09:52:39,0.233s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-25 09:52:39,2019-03-25 09:52:39,0.125s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/a_Loi Thit B""))",Chrome 72.0.3626.121,,2019-03-25 09:52:39,2019-03-25 09:52:41,1.956s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:41,2019-03-25 09:52:42,1.056s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/font_To Loi Thit B""))",Chrome 72.0.3626.121,,2019-03-25 09:52:42,2019-03-25 09:52:42,0.207s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:42,2019-03-25 09:52:43,1.020s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_Tn Loi Thit B_dtNameCrea""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-25 09:52:43,2019-03-25 09:52:43,0.161s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:43,2019-03-25 09:52:44,1.029s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/span_--Chn Loi Dch V--""))",Chrome 72.0.3626.121,,2019-03-25 09:52:44,2019-03-25 09:52:45,0.142s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ng_select2-search__field""), ""CAMERA"")",Chrome 72.0.3626.121,,2019-03-25 09:52:45,2019-03-25 09:52:45,0.243s,PASSED
"sendKeys(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.121,,2019-03-25 09:52:45,2019-03-25 09:52:45,0.084s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:45,2019-03-25 09:52:46,1.018s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_M T Loi Thit B_dtDescrip""), ""hihi"")",Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.164s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.037s,PASSED
writer = null,Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.003s,PASSED
writer2 = null,Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.008s,PASSED
try,Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.038s,PASSED
Finally,Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:46,0.019s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:46,2019-03-25 09:52:47,1.066s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.121,,2019-03-25 09:52:47,2019-03-25 09:52:47,0.097s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:47,2019-03-25 09:52:48,1.061s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/button_OK""))",Chrome 72.0.3626.121,,2019-03-25 09:52:48,2019-03-25 09:52:48,0.112s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:52:48,2019-03-25 09:52:50,1.024s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.121,,2019-03-25 09:52:50,2019-03-25 09:52:50,0.092s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-25 09:52:50,2019-03-25 09:52:50,0.194s,PASSED
"verifyElementText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-25 09:52:50,2019-03-25 09:52:50,0.095s,PASSED
