Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company06-07-08-09,Chrome 72.0.3626.119,,2019-03-01 14:08:01,2019-03-01 14:10:23,2m - 22.810s,FAILED
,,,,,,
Test Cases/Company/Company-06,Chrome 72.0.3626.119,,2019-03-01 14:08:02,2019-03-01 14:09:03,1m - 1.537s,FAILED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 14:08:03,2019-03-01 14:08:09,6.278s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 14:08:09,2019-03-01 14:08:15,5.969s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 14:08:15,2019-03-01 14:08:16,1.012s,PASSED
"setEncryptedText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 14:08:16,2019-03-01 14:08:17,0.743s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 14:08:17,2019-03-01 14:08:17,0.249s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-03-01 14:08:17,2019-03-01 14:08:19,2.382s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.119,,2019-03-01 14:08:19,2019-03-01 14:08:20,0.645s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/font_To Chi Nhnh""))",Chrome 72.0.3626.119,,2019-03-01 14:08:20,2019-03-01 14:08:20,0.350s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:20,2019-03-01 14:08:21,1.142s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/span_--Chn ti khon--""))",Chrome 72.0.3626.119,,2019-03-01 14:08:21,2019-03-01 14:08:22,0.133s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_ng_select2-search__field""), ""14021"")",Chrome 72.0.3626.119,,2019-03-01 14:08:22,2019-03-01 14:08:22,0.237s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:22,2019-03-01 14:08:23,1.061s,PASSED
"sendKeys(findTestObject(""Company/Company-06/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-03-01 14:08:23,2019-03-01 14:08:23,0.110s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:23,2019-03-01 14:08:24,1.027s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_Tn Chi Nhnh_ee""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 14:08:24,2019-03-01 14:08:24,0.345s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:24,2019-03-01 14:08:25,1.033s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_Tn Qun L Chi Nhnh_yy""), ""anh"")",Chrome 72.0.3626.119,,2019-03-01 14:08:25,2019-03-01 14:08:26,0.309s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:26,2019-03-01 14:08:27,1.077s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_a Ch_rr""), ""hihi"")",Chrome 72.0.3626.119,,2019-03-01 14:08:27,2019-03-01 14:08:27,0.452s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:08:27,2019-03-01 14:08:28,1.090s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_S in Thoi_tt""), ""0123456789"")",Chrome 72.0.3626.119,,2019-03-01 14:08:28,2019-03-01 14:08:29,0.556s,PASSED
