Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TypeOfService01-02-03-04,Chrome 73.0.3683.86,,2019-04-03 16:38:15,2019-04-03 16:39:17,1m - 1.284s,PASSED
,,,,,,
Test Cases/TypeOfService/Type of service-01,Chrome 73.0.3683.86,,2019-04-03 16:38:16,2019-04-03 16:38:35,19.232s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:38:16,2019-04-03 16:38:22,5.881s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:38:22,2019-04-03 16:38:24,2.013s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:38:24,2019-04-03 16:38:25,0.301s,PASSED
"setEncryptedText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:38:25,2019-04-03 16:38:25,0.349s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:38:25,2019-04-03 16:38:25,0.168s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/a_Loi Dch V""))",Chrome 73.0.3683.86,,2019-04-03 16:38:25,2019-04-03 16:38:27,1.607s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:27,2019-04-03 16:38:28,1.272s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/button_To Loi Dch V""))",Chrome 73.0.3683.86,,2019-04-03 16:38:28,2019-04-03 16:38:28,0.196s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:28,2019-04-03 16:38:29,1.024s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/input_Tn Dch V_stsNameCreate""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:29,2019-04-03 16:38:29,0.217s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:29,2019-04-03 16:38:30,1.025s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/input_M T_sisDescriptionCreate""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 16:38:30,2019-04-03 16:38:31,0.174s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.038s,PASSED
writer = null,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.002s,PASSED
writer2 = null,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.004s,PASSED
"fileNameCre = ""creDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.005s,PASSED
"fileNameUp = ""upDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.009s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.012s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.007s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.059s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:31,0.016s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:31,2019-04-03 16:38:32,1.043s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/button_To Mi""))",Chrome 73.0.3683.86,,2019-04-03 16:38:32,2019-04-03 16:38:32,0.127s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:32,2019-04-03 16:38:33,1.019s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:38:33,2019-04-03 16:38:33,0.156s,PASSED
"click(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:38:33,2019-04-03 16:38:34,0.648s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/input""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:34,2019-04-03 16:38:34,0.279s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:34,2019-04-03 16:38:34,0.121s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/td_hihi""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 16:38:34,2019-04-03 16:38:34,0.120s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-01/Page_ODTS System/td_25022019""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 16:38:34,2019-04-03 16:38:34,0.101s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:38:34,2019-04-03 16:38:35,0.696s,PASSED
,,,,,,
Test Cases/TypeOfService/Type of service-02,Chrome 73.0.3683.86,,2019-04-03 16:38:35,2019-04-03 16:38:47,11.891s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:38:35,2019-04-03 16:38:38,2.798s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:38:38,2019-04-03 16:38:41,2.788s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:38:41,2019-04-03 16:38:41,0.250s,PASSED
"setEncryptedText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:38:41,2019-04-03 16:38:41,0.166s,PASSED
"click(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:38:41,2019-04-03 16:38:42,0.123s,PASSED
"click(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/a_Loi Dch V""))",Chrome 73.0.3683.86,,2019-04-03 16:38:42,2019-04-03 16:38:44,2.562s,PASSED
"click(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:38:44,2019-04-03 16:38:44,0.129s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/input""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:44,2019-04-03 16:38:45,0.239s,PASSED
"click(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/button_Xem Dch V_btn btn-info""))",Chrome 73.0.3683.86,,2019-04-03 16:38:45,2019-04-03 16:38:45,0.148s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:45,2019-04-03 16:38:46,1.024s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.097s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/p_hihi""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.088s,PASSED
CDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
UDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
br = null,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.000s,PASSED
"fileNameCre = ""creDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.000s,PASSED
"fileNameUp = ""upDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.022s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.001s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/p_25022019""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.073s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/p_25022019_1""), UDATE)",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.092s,PASSED
"click(findTestObject(""TypeOfService/Type of service-02/Page_ODTS System/button_ng""))",Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:46,0.135s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:38:46,2019-04-03 16:38:47,0.796s,PASSED
,,,,,,
Test Cases/TypeOfService/Type of service-03,Chrome 73.0.3683.86,,2019-04-03 16:38:47,2019-04-03 16:39:05,18.130s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:38:47,2019-04-03 16:38:50,2.729s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:38:50,2019-04-03 16:38:52,2.473s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:38:52,2019-04-03 16:38:53,0.233s,PASSED
"setEncryptedText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:38:53,2019-04-03 16:38:53,0.150s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:38:53,2019-04-03 16:38:53,0.094s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/a_Loi Dch V""))",Chrome 73.0.3683.86,,2019-04-03 16:38:53,2019-04-03 16:38:55,2.452s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:38:55,2019-04-03 16:38:56,0.162s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/input""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:38:56,2019-04-03 16:38:56,0.241s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/button_Xem Dch V_btn btn-warni""))",Chrome 73.0.3683.86,,2019-04-03 16:38:56,2019-04-03 16:38:56,0.113s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:56,2019-04-03 16:38:57,1.018s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/input_Tn Loi Dch V_stsNameEdit""), ""anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:38:57,2019-04-03 16:38:57,0.268s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:57,2019-04-03 16:38:58,1.025s,PASSED
"setText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/input_M T_stsDescriptionEdit""), ""hihi22"")",Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.241s,PASSED
UDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.001s,PASSED
writer = null,Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.000s,PASSED
"fileNameCre = ""creDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.000s,PASSED
"fileNameUp = ""upDateTypeOfService.txt""",Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.000s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.001s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.001s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.004s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:58,0.004s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:38:58,2019-04-03 16:38:59,1.014s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/button_Cp Nht""))",Chrome 73.0.3683.86,,2019-04-03 16:38:59,2019-04-03 16:39:00,0.201s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:39:00,2019-04-03 16:39:01,1.069s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:39:01,2019-04-03 16:39:01,0.114s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:39:01,2019-04-03 16:39:02,1.016s,PASSED
"click(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/button_Xem Dch V_btn btn-info""))",Chrome 73.0.3683.86,,2019-04-03 16:39:02,2019-04-03 16:39:02,0.121s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:39:02,2019-04-03 16:39:03,1.016s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/p_anhtest22""), ""anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:39:03,2019-04-03 16:39:03,0.101s,PASSED
"verifyElementText(findTestObject(""TypeOfService/Type of service-03/Page_ODTS System/p_hihi22""), ""hihi22"")",Chrome 73.0.3683.86,,2019-04-03 16:39:03,2019-04-03 16:39:03,0.107s,PASSED
CDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:39:03,2019-04-03 16:39:03,0.001s,PASSED
