Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company06-07-08-09,Chrome 72.0.3626.119,,2019-03-01 13:51:49,2019-03-01 13:55:54,4m - 5.015s,FAILED
,,,,,,
Test Cases/Company/Company-06,Chrome 72.0.3626.119,,2019-03-01 13:51:50,2019-03-01 13:54:13,2m - 22.594s,FAILED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 13:51:51,2019-03-01 13:51:57,5.711s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 13:51:57,2019-03-01 13:51:58,1.163s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 13:51:58,2019-03-01 13:51:58,0.318s,PASSED
"setEncryptedText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 13:51:58,2019-03-01 13:51:59,0.325s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 13:51:59,2019-03-01 13:51:59,0.172s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-03-01 13:51:59,2019-03-01 13:53:21,1m - 22.204s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.119,,2019-03-01 13:53:21,2019-03-01 13:53:23,2.187s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/font_To Chi Nhnh""))",Chrome 72.0.3626.119,,2019-03-01 13:53:23,2019-03-01 13:53:25,1.166s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 13:53:25,2019-03-01 13:53:26,1.160s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/span_--Chn ti khon--""))",Chrome 72.0.3626.119,,2019-03-01 13:53:26,2019-03-01 13:53:31,5.546s,PASSED
