Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-02-25 09:13:09,2019-02-25 09:17:29,4m - 20.418s,FAILED
,,,,,,
Test Cases/Company/company14,Chrome 72.0.3626.119,,2019-02-25 09:13:11,2019-02-25 09:15:51,2m - 40.087s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 09:13:12,2019-02-25 09:14:14,1m - 2.051s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 09:14:14,2019-02-25 09:14:21,6.720s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 09:14:21,2019-02-25 09:14:23,2.265s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 09:14:23,2019-02-25 09:14:24,0.989s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 09:14:24,2019-02-25 09:14:29,5.310s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 09:14:29,2019-02-25 09:14:46,16.762s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:14:46,2019-02-25 09:14:55,9.092s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:14:55,2019-02-25 09:14:56,1.217s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:14:56,2019-02-25 09:15:02,5.347s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:15:02,2019-02-25 09:15:03,1.040s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 09:15:03,2019-02-25 09:15:04,1.049s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-02-25 09:15:04,2019-02-25 09:15:10,6.235s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.119,,2019-02-25 09:15:10,2019-02-25 09:15:11,0.485s,PASSED
"sendKeys(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-25 09:15:11,2019-02-25 09:15:12,1.147s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.119,,2019-02-25 09:15:12,2019-02-25 09:15:17,5.401s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:15:17,2019-02-25 09:15:22,5.315s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-02-25 09:15:22,2019-02-25 09:15:28,5.238s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_5""))",Chrome 72.0.3626.119,,2019-02-25 09:15:28,2019-02-25 09:15:34,6.328s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Kt Thc_endDate""))",Chrome 72.0.3626.119,,2019-02-25 09:15:34,2019-02-25 09:15:41,6.561s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:15:41,2019-02-25 09:15:42,1.632s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-02-25 09:15:42,2019-02-25 09:15:43,0.724s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25""))",Chrome 72.0.3626.119,,2019-02-25 09:15:43,2019-02-25 09:15:43,0.269s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Gi Hp ng_price""), ""200"")",Chrome 72.0.3626.119,,2019-02-25 09:15:43,2019-02-25 09:15:43,0.227s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-02-25 09:15:43,2019-02-25 09:15:44,0.204s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 09:15:44,2019-02-25 09:15:44,0.245s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-02-25 09:15:44,2019-02-25 09:15:44,0.002s,PASSED
try,Chrome 72.0.3626.119,,2019-02-25 09:15:44,2019-02-25 09:15:44,0.106s,PASSED
Finally,Chrome 72.0.3626.119,,2019-02-25 09:15:44,2019-02-25 09:15:44,0.217s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:15:44,2019-02-25 09:15:46,1.259s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-02-25 09:15:46,2019-02-25 09:15:46,0.402s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:15:46,2019-02-25 09:15:47,1.106s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 09:15:47,2019-02-25 09:15:47,0.386s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:15:47,2019-02-25 09:15:48,0.320s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_Passio""), ""Passio"")",Chrome 72.0.3626.119,,2019-02-25 09:15:48,2019-02-25 09:15:48,0.242s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_05022019""), ""05/02/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:15:48,2019-02-25 09:15:48,0.144s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25042019""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:15:48,2019-02-25 09:15:48,0.193s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_200""), ""200"")",Chrome 72.0.3626.119,,2019-02-25 09:15:48,2019-02-25 09:15:49,0.637s,PASSED
"EXPIREDDATE = getText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25042019""))",Chrome 72.0.3626.119,,2019-02-25 09:15:49,2019-02-25 09:15:49,0.064s,PASSED
if (EXPIREDDATE.compareTo(CDATE) >= 0),Chrome 72.0.3626.119,,2019-02-25 09:15:49,2019-02-25 09:15:49,0.197s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-02-25 09:15:49,2019-02-25 09:15:51,1.413s,PASSED
,,,,,,
Test Cases/Company/company15,Chrome 72.0.3626.119,,2019-02-25 09:15:51,2019-02-25 09:16:17,26.744s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 09:15:51,2019-02-25 09:16:00,8.527s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 09:16:00,2019-02-25 09:16:02,1.720s,PASSED
"setText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 09:16:02,2019-02-25 09:16:02,0.626s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 09:16:02,2019-02-25 09:16:03,0.367s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 09:16:03,2019-02-25 09:16:03,0.217s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 09:16:03,2019-02-25 09:16:07,3.557s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:16:07,2019-02-25 09:16:08,1.095s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:16:08,2019-02-25 09:16:09,1.145s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 09:16:09,2019-02-25 09:16:09,0.228s,PASSED
"setText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:16:09,2019-02-25 09:16:10,0.623s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/button_Cn Hn Hp ng_btn btn-inf""))",Chrome 72.0.3626.119,,2019-02-25 09:16:10,2019-02-25 09:16:10,0.334s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:16:10,2019-02-25 09:16:11,1.030s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_Passio""), ""Passio"")",Chrome 72.0.3626.119,,2019-02-25 09:16:11,2019-02-25 09:16:12,0.702s,PASSED
"EXPIREDDATE = getText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_25042019""))",Chrome 72.0.3626.119,,2019-02-25 09:16:12,2019-02-25 09:16:12,0.620s,PASSED
DATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 09:16:12,2019-02-25 09:16:12,0.002s,PASSED
if (EXPIREDDATE.compareTo(DATE) >= 0),Chrome 72.0.3626.119,,2019-02-25 09:16:12,2019-02-25 09:16:13,0.249s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_05022019""), ""05/02/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:16:13,2019-02-25 09:16:13,0.174s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_25042019""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:16:13,2019-02-25 09:16:13,0.267s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/td_1""), ""1"")",Chrome 72.0.3626.119,,2019-02-25 09:16:13,2019-02-25 09:16:13,0.183s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/td_WIFI""), ""WIFI"")",Chrome 72.0.3626.119,,2019-02-25 09:16:13,2019-02-25 09:16:13,0.186s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 09:16:13,2019-02-25 09:16:14,0.224s,PASSED
date1 = SimpleDateFormat(dd/MM/yyyy).parse(EXPIREDDATE),Chrome 72.0.3626.119,,2019-02-25 09:16:14,2019-02-25 09:16:14,0.002s,PASSED
date2 = SimpleDateFormat(dd/MM/yyyy).parse(DATE),Chrome 72.0.3626.119,,2019-02-25 09:16:14,2019-02-25 09:16:14,0.001s,PASSED
"between = DAYS.between(date2.toInstant(), date1.toInstant())",Chrome 72.0.3626.119,,2019-02-25 09:16:14,2019-02-25 09:16:14,0.041s,PASSED
if (between > 0),Chrome 72.0.3626.119,,2019-02-25 09:16:14,2019-02-25 09:16:14,0.449s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_200 VN""), ""200 VNĐ"")",Chrome 72.0.3626.119,,2019-02-25 09:16:14,2019-02-25 09:16:15,0.649s,PASSED
