Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-03-01 14:28:04,2019-03-01 14:29:48,1m - 43.787s,PASSED
,,,,,,
Test Cases/Company/Company-14,Chrome 72.0.3626.119,,2019-03-01 14:28:05,2019-03-01 14:28:39,34.399s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 14:28:05,2019-03-01 14:28:11,5.237s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 14:28:11,2019-03-01 14:28:17,6.094s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 14:28:17,2019-03-01 14:28:17,0.433s,PASSED
"setEncryptedText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 14:28:17,2019-03-01 14:28:18,0.435s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 14:28:18,2019-03-01 14:28:20,2.657s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-03-01 14:28:20,2019-03-01 14:28:21,1.146s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-03-01 14:28:21,2019-03-01 14:28:23,1.530s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:28:23,2019-03-01 14:28:24,1.124s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-03-01 14:28:24,2019-03-01 14:28:25,0.425s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:28:25,2019-03-01 14:28:26,1.084s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 14:28:26,2019-03-01 14:28:26,0.233s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-03-01 14:28:26,2019-03-01 14:28:27,0.643s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.119,,2019-03-01 14:28:27,2019-03-01 14:28:28,1.024s,PASSED
"sendKeys(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-03-01 14:28:28,2019-03-01 14:28:28,0.228s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.119,,2019-03-01 14:28:28,2019-03-01 14:28:28,0.704s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-03-01 14:28:28,2019-03-01 14:28:29,0.681s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-03-01 14:28:29,2019-03-01 14:28:29,0.332s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/td_5""))",Chrome 72.0.3626.119,,2019-03-01 14:28:29,2019-03-01 14:28:30,0.272s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/input_Ngy Kt Thc_endDate""))",Chrome 72.0.3626.119,,2019-03-01 14:28:30,2019-03-01 14:28:30,0.226s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-03-01 14:28:30,2019-03-01 14:28:30,0.230s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-03-01 14:28:30,2019-03-01 14:28:31,0.375s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/td_25""))",Chrome 72.0.3626.119,,2019-03-01 14:28:31,2019-03-01 14:28:31,0.536s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_Gi Hp ng_price""), ""200"")",Chrome 72.0.3626.119,,2019-03-01 14:28:31,2019-03-01 14:28:32,0.596s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:32,0.400s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:32,0.040s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:32,0.002s,PASSED
try,Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:32,0.041s,PASSED
Finally,Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:32,0.134s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:28:32,2019-03-01 14:28:34,1.383s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 14:28:34,2019-03-01 14:28:34,0.260s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:28:34,2019-03-01 14:28:35,1.044s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-03-01 14:28:35,2019-03-01 14:28:36,0.559s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-03-01 14:28:36,2019-03-01 14:28:36,0.544s,PASSED
"verifyElementText(findTestObject(""Company/Company-14/Page_ODTS System/td_Passio""), ""Passio"")",Chrome 72.0.3626.119,,2019-03-01 14:28:36,2019-03-01 14:28:36,0.195s,PASSED
"verifyElementText(findTestObject(""Company/Company-14/Page_ODTS System/td_05022019""), ""05/02/2019"")",Chrome 72.0.3626.119,,2019-03-01 14:28:36,2019-03-01 14:28:37,0.246s,PASSED
"verifyElementText(findTestObject(""Company/Company-14/Page_ODTS System/td_25042019""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.194s,PASSED
"verifyElementText(findTestObject(""Company/Company-14/Page_ODTS System/td_200""), ""200"")",Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.176s,PASSED
"EXPIREDDATE = getText(findTestObject(""Company/Company-14/Page_ODTS System/td_25042019""))",Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.178s,PASSED
CDATE1 = SimpleDateFormat(dd/MM/yyyy).parse(CDATE),Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.003s,PASSED
EXPIREDDATE1 = SimpleDateFormat(dd/MM/yyyy).parse(EXPIREDDATE),Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.002s,PASSED
CDATE2 = SimpleDateFormat(yyyy/MM/dd).format(CDATE1),Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.001s,PASSED
EXPIREDDATE2 = SimpleDateFormat(yyyy/MM/dd).format(EXPIREDDATE1),Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.001s,PASSED
if (EXPIREDDATE2.compareTo(CDATE2) >= 0),Chrome 72.0.3626.119,,2019-03-01 14:28:37,2019-03-01 14:28:37,0.368s,PASSED
