Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountSystem01-02-03-04,Chrome 73.0.3683.86,,2019-04-03 14:43:56,2019-04-03 14:44:59,1m - 3.594s,PASSED
,,,,,,
Test Cases/AccountSystem/AccountSystem-01,Chrome 73.0.3683.86,,2019-04-03 14:43:56,2019-04-03 14:44:18,21.460s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 14:43:57,2019-04-03 14:44:03,6.068s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 14:44:03,2019-04-03 14:44:05,1.718s,PASSED
"setText(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 14:44:05,2019-04-03 14:44:05,0.287s,PASSED
"setEncryptedText(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 14:44:05,2019-04-03 14:44:06,0.289s,PASSED
"click(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 14:44:06,2019-04-03 14:44:06,0.140s,PASSED
"click(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 73.0.3683.86,,2019-04-03 14:44:06,2019-04-03 14:44:08,1.991s,PASSED
"click(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/button_To Ti Khon""))",Chrome 73.0.3683.86,,2019-04-03 14:44:08,2019-04-03 14:44:08,0.453s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 14:44:08,2019-04-03 14:44:09,1.105s,PASSED
"click(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/span_--Chn quyn ti khon--""))",Chrome 73.0.3683.86,,2019-04-03 14:44:09,2019-04-03 14:44:09,0.180s,PASSED
"setText(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_ng_select2-search__field""), ""Admin"")",Chrome 73.0.3683.86,,2019-04-03 14:44:09,2019-04-03 14:44:10,0.272s,PASSED
"sendKeys(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.86,,2019-04-03 14:44:10,2019-04-03 14:44:10,0.110s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 14:44:10,2019-04-03 14:44:11,1.018s,PASSED
"setText(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_Tn ng Nhp_accNameCreate""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 14:44:11,2019-04-03 14:44:11,0.295s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 14:44:11,2019-04-03 14:44:12,1.035s,PASSED
"setEncryptedText(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/input_Mt Khu_accPassCreate""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 14:44:12,2019-04-03 14:44:12,0.219s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 14:44:12,2019-04-03 14:44:13,1.042s,PASSED
CDATE = SimpleDateFormat(HH:mm dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 14:44:13,2019-04-03 14:44:14,0.075s,PASSED
writer = null,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.001s,PASSED
writer2 = null,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.001s,PASSED
"fileNameCre = ""creDateAccountSystem.txt""",Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.001s,PASSED
"fileNameUp = ""upDateAccountSystem.txt""",Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.004s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.008s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.010s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.078s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.029s,PASSED
"click(findTestObject(""Object Repository/AccountSystem/AccountSystem-01/Page_ODTS System/button_To Mi""))",Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:14,0.213s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 14:44:14,2019-04-03 14:44:15,1.341s,PASSED
