Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-02-25 08:59:43,2019-02-25 09:01:01,1m - 17.852s,ERROR
,,,,,,
Test Cases/Company/company14,Chrome 72.0.3626.119,,2019-02-25 08:59:44,2019-02-25 09:00:08,23.913s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 08:59:45,2019-02-25 08:59:53,7.713s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 08:59:53,2019-02-25 08:59:54,1.628s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 08:59:54,2019-02-25 08:59:55,1.007s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 08:59:55,2019-02-25 08:59:56,0.380s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 08:59:56,2019-02-25 08:59:56,0.171s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 08:59:56,2019-02-25 08:59:58,1.769s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 08:59:58,2019-02-25 08:59:58,0.755s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 08:59:58,2019-02-25 08:59:59,1.174s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 08:59:59,2019-02-25 09:00:00,0.138s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:00:00,2019-02-25 09:00:01,1.042s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 09:00:01,2019-02-25 09:00:01,0.251s,PASSED
