Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-03-01 14:24:03,2019-03-01 14:25:35,1m - 31.919s,FAILED
,,,,,,
Test Cases/Company/Company-14,Chrome 72.0.3626.119,,2019-03-01 14:24:04,2019-03-01 14:24:30,26.264s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 14:24:05,2019-03-01 14:24:11,6.158s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 14:24:11,2019-03-01 14:24:13,1.210s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 14:24:13,2019-03-01 14:24:13,0.470s,PASSED
"setEncryptedText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 14:24:13,2019-03-01 14:24:13,0.328s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 14:24:13,2019-03-01 14:24:14,0.175s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-03-01 14:24:14,2019-03-01 14:24:18,4.154s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-03-01 14:24:18,2019-03-01 14:24:19,0.753s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:24:19,2019-03-01 14:24:20,1.200s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-03-01 14:24:20,2019-03-01 14:24:20,0.211s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:24:20,2019-03-01 14:24:21,1.071s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 14:24:21,2019-03-01 14:24:21,0.302s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-03-01 14:24:21,2019-03-01 14:24:22,0.260s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.119,,2019-03-01 14:24:22,2019-03-01 14:24:22,0.479s,PASSED
"sendKeys(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-03-01 14:24:22,2019-03-01 14:24:22,0.189s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.119,,2019-03-01 14:24:22,2019-03-01 14:24:23,0.292s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-03-01 14:24:23,2019-03-01 14:24:23,0.223s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-03-01 14:24:23,2019-03-01 14:24:23,0.280s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/td_5""))",Chrome 72.0.3626.119,,2019-03-01 14:24:23,2019-03-01 14:24:23,0.316s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/input_Ngy Kt Thc_endDate""))",Chrome 72.0.3626.119,,2019-03-01 14:24:23,2019-03-01 14:24:24,0.394s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-03-01 14:24:24,2019-03-01 14:24:24,0.213s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-03-01 14:24:24,2019-03-01 14:24:24,0.207s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/td_25""))",Chrome 72.0.3626.119,,2019-03-01 14:24:24,2019-03-01 14:24:24,0.174s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_Gi Hp ng_price""), ""200"")",Chrome 72.0.3626.119,,2019-03-01 14:24:24,2019-03-01 14:24:25,0.230s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-03-01 14:24:25,2019-03-01 14:24:25,0.175s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-03-01 14:24:25,2019-03-01 14:24:25,0.037s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-03-01 14:24:25,2019-03-01 14:24:25,0.001s,PASSED
try,Chrome 72.0.3626.119,,2019-03-01 14:24:25,2019-03-01 14:24:25,0.035s,PASSED
Finally,Chrome 72.0.3626.119,,2019-03-01 14:24:25,2019-03-01 14:24:25,0.150s,PASSED
