Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company10-11-12-13,Chrome 72.0.3626.119,,2019-02-22 11:31:07,2019-02-22 11:32:48,1m - 40.269s,FAILED
,,,,,,
Test Cases/Company/company10,Chrome 72.0.3626.119,,2019-02-22 11:31:08,2019-02-22 11:31:47,38.538s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-22 11:31:09,2019-02-22 11:31:14,5.008s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-22 11:31:14,2019-02-22 11:31:16,1.956s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-22 11:31:16,2019-02-22 11:31:17,0.260s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-22 11:31:17,2019-02-22 11:31:17,0.275s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-22 11:31:17,2019-02-22 11:31:17,0.174s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-22 11:31:17,2019-02-22 11:31:22,4.488s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.119,,2019-02-22 11:31:22,2019-02-22 11:31:22,0.740s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Xem Thit b""))",Chrome 72.0.3626.119,,2019-02-22 11:31:22,2019-02-22 11:31:23,0.689s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/font_To Thit B""))",Chrome 72.0.3626.119,,2019-02-22 11:31:23,2019-02-22 11:31:23,0.338s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:23,2019-02-22 11:31:24,1.083s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/span_--Chn loi thit b--""))",Chrome 72.0.3626.119,,2019-02-22 11:31:24,2019-02-22 11:31:25,0.159s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:25,2019-02-22 11:31:26,1.088s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ng_select2-search__field""), ""wifi"")",Chrome 72.0.3626.119,,2019-02-22 11:31:26,2019-02-22 11:31:26,0.275s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:26,2019-02-22 11:31:27,1.053s,PASSED
"sendKeys(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-22 11:31:27,2019-02-22 11:31:28,0.723s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:28,2019-02-22 11:31:29,1.027s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Tn Thit B_dvNameC""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-22 11:31:29,2019-02-22 11:31:29,0.277s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:29,2019-02-22 11:31:30,1.061s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Code_dvCodeC""), ""hihi"")",Chrome 72.0.3626.119,,2019-02-22 11:31:30,2019-02-22 11:31:30,0.206s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:30,2019-02-22 11:31:31,1.021s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Ngy Bo Hnh_dvGDateC""))",Chrome 72.0.3626.119,,2019-02-22 11:31:31,2019-02-22 11:31:32,0.284s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonNgayBaoHanh""))",Chrome 72.0.3626.119,,2019-02-22 11:31:32,2019-02-22 11:31:32,0.456s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonNgayBaoHanh2""))",Chrome 72.0.3626.119,,2019-02-22 11:31:32,2019-02-22 11:31:32,0.230s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/td_1""))",Chrome 72.0.3626.119,,2019-02-22 11:31:32,2019-02-22 11:31:33,0.257s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:33,2019-02-22 11:31:34,1.036s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Hn Bo Hnh_dvGEndDateC""))",Chrome 72.0.3626.119,,2019-02-22 11:31:34,2019-02-22 11:31:34,0.154s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonNgayBaoHanh""))",Chrome 72.0.3626.119,,2019-02-22 11:31:34,2019-02-22 11:31:34,0.124s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonHanBaoHanh""))",Chrome 72.0.3626.119,,2019-02-22 11:31:34,2019-02-22 11:31:34,0.158s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/td_1""))",Chrome 72.0.3626.119,,2019-02-22 11:31:34,2019-02-22 11:31:34,0.190s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Ip_dvIpC""), ""192.168.1.1"")",Chrome 72.0.3626.119,,2019-02-22 11:31:34,2019-02-22 11:31:35,0.369s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:35,2019-02-22 11:31:36,1.021s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Port_dvPortC""), ""443"")",Chrome 72.0.3626.119,,2019-02-22 11:31:36,2019-02-22 11:31:36,0.236s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:36,2019-02-22 11:31:37,1.031s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Device Account_dvAccC""), ""anh"")",Chrome 72.0.3626.119,,2019-02-22 11:31:37,2019-02-22 11:31:37,0.174s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:37,2019-02-22 11:31:38,1.025s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Device Password_dvPassC""), ""123"")",Chrome 72.0.3626.119,,2019-02-22 11:31:38,2019-02-22 11:31:38,0.193s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:38,2019-02-22 11:31:39,1.045s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Ngy Lp_dvSettingDateC""))",Chrome 72.0.3626.119,,2019-02-22 11:31:39,2019-02-22 11:31:39,0.123s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonNgayBaoHanh""))",Chrome 72.0.3626.119,,2019-02-22 11:31:39,2019-02-22 11:31:40,0.259s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/chonNgayBaoHanh2""))",Chrome 72.0.3626.119,,2019-02-22 11:31:40,2019-02-22 11:31:40,0.374s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/td_20""))",Chrome 72.0.3626.119,,2019-02-22 11:31:40,2019-02-22 11:31:40,0.313s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:40,2019-02-22 11:31:42,1.066s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Thng Tin_dvOtherC""), ""testdevice"")",Chrome 72.0.3626.119,,2019-02-22 11:31:42,2019-02-22 11:31:42,0.280s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 11:31:42,2019-02-22 11:31:43,1.180s,PASSED
