Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ITSupporter01-02-03-04,Chrome 72.0.3626.119,,2019-03-01 15:51:56,2019-03-01 15:53:59,2m - 3.595s,PASSED
,,,,,,
Test Cases/ITSupporter/ITSupporter-01,Chrome 72.0.3626.119,,2019-03-01 15:51:56,2019-03-01 15:52:27,31.008s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 15:51:57,2019-03-01 15:52:02,4.788s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 15:52:02,2019-03-01 15:52:05,2.979s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 15:52:05,2019-03-01 15:52:05,0.240s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 15:52:05,2019-03-01 15:52:05,0.269s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 15:52:05,2019-03-01 15:52:05,0.170s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 72.0.3626.119,,2019-03-01 15:52:05,2019-03-01 15:52:11,5.477s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:11,2019-03-01 15:52:12,1.265s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/button_To Nhn Vin""))",Chrome 72.0.3626.119,,2019-03-01 15:52:12,2019-03-01 15:52:12,0.164s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:12,2019-03-01 15:52:13,1.027s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_Tn ng Nhp_userNameC""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 15:52:13,2019-03-01 15:52:13,0.179s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:13,2019-03-01 15:52:14,1.022s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_Mt Khu_passC""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 15:52:14,2019-03-01 15:52:15,0.183s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:15,2019-03-01 15:52:16,1.014s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_H V Tn_nameC""), ""nva"")",Chrome 72.0.3626.119,,2019-03-01 15:52:16,2019-03-01 15:52:16,0.134s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:16,2019-03-01 15:52:17,1.015s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_S in Thoi_phoneC""), ""1234567890"")",Chrome 72.0.3626.119,,2019-03-01 15:52:17,2019-03-01 15:52:17,0.188s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:17,2019-03-01 15:52:18,1.021s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_Email_emailC""), ""anh.nguyen@wisky.vn"")",Chrome 72.0.3626.119,,2019-03-01 15:52:18,2019-03-01 15:52:18,0.258s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:18,2019-03-01 15:52:19,1.012s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input_a Ch Thng Tr_addressC""), ""Q12"")",Chrome 72.0.3626.119,,2019-03-01 15:52:19,2019-03-01 15:52:19,0.131s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:19,2019-03-01 15:52:20,1.027s,PASSED
CDATE = SimpleDateFormat(HH:mm dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-03-01 15:52:20,2019-03-01 15:52:20,0.065s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-03-01 15:52:20,2019-03-01 15:52:20,0.003s,PASSED
writer2 = null,Chrome 72.0.3626.119,,2019-03-01 15:52:20,2019-03-01 15:52:20,0.010s,PASSED
try,Chrome 72.0.3626.119,,2019-03-01 15:52:20,2019-03-01 15:52:20,0.061s,PASSED
Finally,Chrome 72.0.3626.119,,2019-03-01 15:52:20,2019-03-01 15:52:21,0.031s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-03-01 15:52:21,2019-03-01 15:52:21,0.121s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:21,2019-03-01 15:52:22,1.017s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 15:52:22,2019-03-01 15:52:22,0.101s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 15:52:22,2019-03-01 15:52:23,1.037s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-03-01 15:52:23,2019-03-01 15:52:23,0.142s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input""), ""nva anhtest"")",Chrome 72.0.3626.119,,2019-03-01 15:52:23,2019-03-01 15:52:23,0.219s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_nva""), ""nva"")",Chrome 72.0.3626.119,,2019-03-01 15:52:23,2019-03-01 15:52:23,0.077s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 15:52:23,2019-03-01 15:52:23,0.047s,PASSED
