Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TypeOfDevice01-02-03-04,Chrome 72.0.3626.119,,2019-02-25 11:05:06,2019-02-25 11:05:53,46.556s,FAILED
,,,,,,
Test Cases/TypeOfDevice/typeOfDevice01,Chrome 72.0.3626.119,,2019-02-25 11:05:07,2019-02-25 11:05:28,21.669s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 11:05:08,2019-02-25 11:05:14,5.846s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 11:05:14,2019-02-25 11:05:15,1.822s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 11:05:15,2019-02-25 11:05:16,0.319s,PASSED
"setEncryptedText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 11:05:16,2019-02-25 11:05:16,0.283s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 11:05:16,2019-02-25 11:05:16,0.208s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/a_Loi Thit B""))",Chrome 72.0.3626.119,,2019-02-25 11:05:16,2019-02-25 11:05:18,1.975s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:05:18,2019-02-25 11:05:19,1.130s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/font_To Loi Thit B""))",Chrome 72.0.3626.119,,2019-02-25 11:05:19,2019-02-25 11:05:20,0.196s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:05:20,2019-02-25 11:05:21,1.021s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_Tn Loi Thit B_dtNameCrea""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 11:05:21,2019-02-25 11:05:21,0.222s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:05:21,2019-02-25 11:05:22,1.024s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/span_--Chn Loi Dch V--""))",Chrome 72.0.3626.119,,2019-02-25 11:05:22,2019-02-25 11:05:22,0.168s,PASSED
