Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company10-11-12-13,Chrome 73.0.3683.86,,2019-04-03 15:00:39,2019-04-03 15:02:16,1m - 36.891s,FAILED
,,,,,,
Test Cases/Company/Company-10,Chrome 73.0.3683.86,,2019-04-03 15:00:40,2019-04-03 15:01:13,33.196s,FAILED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 15:00:41,2019-04-03 15:00:46,4.988s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 15:00:46,2019-04-03 15:00:47,1.577s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 15:00:47,2019-04-03 15:00:48,0.438s,PASSED
"setEncryptedText(findTestObject(""Company/Company-10/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 15:00:48,2019-04-03 15:00:48,0.331s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 15:00:48,2019-04-03 15:00:48,0.160s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Cng Ty""))",Chrome 73.0.3683.86,,2019-04-03 15:00:48,2019-04-03 15:00:50,2.050s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 73.0.3683.86,,2019-04-03 15:00:50,2019-04-03 15:00:51,0.590s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Xem Thit b""))",Chrome 73.0.3683.86,,2019-04-03 15:00:51,2019-04-03 15:00:51,0.652s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/font_To Thit B""))",Chrome 73.0.3683.86,,2019-04-03 15:00:51,2019-04-03 15:00:52,0.286s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:52,2019-04-03 15:00:53,1.070s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/span_--Chn loi thit b--""))",Chrome 73.0.3683.86,,2019-04-03 15:00:53,2019-04-03 15:00:53,0.178s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:53,2019-04-03 15:00:54,1.044s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_ng_select2-search__field""), ""Camera"")",Chrome 73.0.3683.86,,2019-04-03 15:00:54,2019-04-03 15:00:54,0.280s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:54,2019-04-03 15:00:55,1.027s,PASSED
"sendKeys(findTestObject(""Company/Company-10/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.86,,2019-04-03 15:00:55,2019-04-03 15:00:55,0.147s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:55,2019-04-03 15:00:56,1.021s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_Tn Thit B_dvNameC""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 15:00:56,2019-04-03 15:00:57,0.289s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:57,2019-04-03 15:00:58,1.018s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_Code_dvCodeC""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 15:00:58,2019-04-03 15:00:58,0.247s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:00:58,2019-04-03 15:00:59,1.077s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/input_Ngy Bo Hnh_dvGDateC""))",Chrome 73.0.3683.86,,2019-04-03 15:00:59,2019-04-03 15:00:59,0.171s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/chonNgayBaoHanh""))",Chrome 73.0.3683.86,,2019-04-03 15:00:59,2019-04-03 15:00:59,0.156s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/chonNgayBaoHanh2""))",Chrome 73.0.3683.86,,2019-04-03 15:00:59,2019-04-03 15:01:00,0.192s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/td_1""))",Chrome 73.0.3683.86,,2019-04-03 15:01:00,2019-04-03 15:01:00,0.168s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:01:00,2019-04-03 15:01:01,1.033s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/input_Hn Bo Hnh_dvGEndDateC""))",Chrome 73.0.3683.86,,2019-04-03 15:01:01,2019-04-03 15:01:01,0.139s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/chonNgayBaoHanh""))",Chrome 73.0.3683.86,,2019-04-03 15:01:01,2019-04-03 15:01:01,0.136s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/chonHanBaoHanh""))",Chrome 73.0.3683.86,,2019-04-03 15:01:01,2019-04-03 15:01:01,0.142s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/td_1""))",Chrome 73.0.3683.86,,2019-04-03 15:01:01,2019-04-03 15:01:01,0.102s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_Ip_dvIpC""), ""192.168.1.1"")",Chrome 73.0.3683.86,,2019-04-03 15:01:01,2019-04-03 15:01:02,0.249s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:01:02,2019-04-03 15:01:03,1.014s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_Port_dvPortC""), ""443"")",Chrome 73.0.3683.86,,2019-04-03 15:01:03,2019-04-03 15:01:03,0.189s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 15:01:03,2019-04-03 15:01:04,1.017s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_Device Account_dvAccC""), ""anh"")",Chrome 73.0.3683.86,,2019-04-03 15:01:04,2019-04-03 15:01:04,0.192s,PASSED
