Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company06-07-08-09,Chrome 72.0.3626.121,,2019-03-22 14:56:54,2019-03-22 14:58:40,1m - 45.616s,FAILED
,,,,,,
Test Cases/Company/Company-06,Chrome 72.0.3626.121,,2019-03-22 14:56:55,2019-03-22 14:57:51,56.063s,FAILED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-22 14:56:55,2019-03-22 14:57:00,4.500s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-22 14:57:00,2019-03-22 14:57:03,2.656s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-22 14:57:03,2019-03-22 14:57:03,0.231s,PASSED
"setEncryptedText(findTestObject(""Company/Company-06/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-22 14:57:03,2019-03-22 14:57:03,0.255s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-22 14:57:03,2019-03-22 14:57:03,0.141s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-22 14:57:03,2019-03-22 14:57:06,2.782s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.121,,2019-03-22 14:57:06,2019-03-22 14:57:06,0.523s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/font_To Chi Nhnh""))",Chrome 72.0.3626.121,,2019-03-22 14:57:06,2019-03-22 14:57:07,0.270s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:07,2019-03-22 14:57:08,1.057s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/span_--Chn ti khon--""))",Chrome 72.0.3626.121,,2019-03-22 14:57:08,2019-03-22 14:57:08,0.131s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_ng_select2-search__field""), ""14021"")",Chrome 72.0.3626.121,,2019-03-22 14:57:08,2019-03-22 14:57:08,0.216s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:08,2019-03-22 14:57:09,1.022s,PASSED
"sendKeys(findTestObject(""Company/Company-06/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.121,,2019-03-22 14:57:09,2019-03-22 14:57:09,0.088s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:09,2019-03-22 14:57:10,1.023s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_Tn Chi Nhnh_ee""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:57:10,2019-03-22 14:57:10,0.221s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:11,2019-03-22 14:57:12,1.032s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_Tn Qun L Chi Nhnh_yy""), ""anh"")",Chrome 72.0.3626.121,,2019-03-22 14:57:12,2019-03-22 14:57:12,0.198s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:12,2019-03-22 14:57:13,1.030s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_a Ch_rr""), ""hihi"")",Chrome 72.0.3626.121,,2019-03-22 14:57:13,2019-03-22 14:57:13,0.158s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:13,2019-03-22 14:57:14,1.032s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input_S in Thoi_tt""), ""0123456789"")",Chrome 72.0.3626.121,,2019-03-22 14:57:14,2019-03-22 14:57:14,0.225s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:14,2019-03-22 14:57:15,1.027s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.121,,2019-03-22 14:57:15,2019-03-22 14:57:15,0.120s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:15,2019-03-22 14:57:17,1.632s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/button_OK""))",Chrome 72.0.3626.121,,2019-03-22 14:57:17,2019-03-22 14:57:48,31.353s,FAILED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:48,2019-03-22 14:57:49,1.017s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.121,,2019-03-22 14:57:49,2019-03-22 14:57:49,0.109s,PASSED
"setText(findTestObject(""Company/Company-06/Page_ODTS System/input""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:57:49,2019-03-22 14:57:50,0.300s,PASSED
"verifyElementText(findTestObject(""Company/Company-06/Page_ODTS System/td_Passio""), ""Passio"")",Chrome 72.0.3626.121,,2019-03-22 14:57:50,2019-03-22 14:57:50,0.086s,PASSED
"verifyElementText(findTestObject(""Company/Company-06/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:57:50,2019-03-22 14:57:50,0.090s,PASSED
"verifyElementText(findTestObject(""Company/Company-06/Page_ODTS System/td_hihi""), ""hihi"")",Chrome 72.0.3626.121,,2019-03-22 14:57:50,2019-03-22 14:57:50,0.069s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-22 14:57:50,2019-03-22 14:57:51,0.668s,FAILED
,,,,,,
Test Cases/Company/Company-07,Chrome 72.0.3626.121,,2019-03-22 14:57:51,2019-03-22 14:58:03,12.229s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-22 14:57:51,2019-03-22 14:57:54,3.499s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-22 14:57:54,2019-03-22 14:57:56,1.550s,PASSED
"setText(findTestObject(""Company/Company-07/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-22 14:57:56,2019-03-22 14:57:56,0.169s,PASSED
"setEncryptedText(findTestObject(""Company/Company-07/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-22 14:57:56,2019-03-22 14:57:56,0.130s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-22 14:57:56,2019-03-22 14:57:56,0.105s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/span_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-22 14:57:56,2019-03-22 14:57:58,2.026s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.121,,2019-03-22 14:57:58,2019-03-22 14:57:59,0.871s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:57:59,2019-03-22 14:58:00,1.019s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.121,,2019-03-22 14:58:00,2019-03-22 14:58:00,0.092s,PASSED
"setText(findTestObject(""Company/Company-07/Page_ODTS System/input""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:58:00,2019-03-22 14:58:01,0.178s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/button_Xem Thit b_btn btn-info""))",Chrome 72.0.3626.121,,2019-03-22 14:58:01,2019-03-22 14:58:01,0.094s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:01,2019-03-22 14:58:02,1.018s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_Passio""), ""Passio"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.077s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.057s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_anh""), ""anh"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.052s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_14021""), ""14021"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.046s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_hihi""), ""hihi"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.063s,PASSED
"verifyElementText(findTestObject(""Company/Company-07/Page_ODTS System/p_0123456789""), ""0123456789"")",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.056s,PASSED
"click(findTestObject(""Company/Company-07/Page_ODTS System/button_ng""))",Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:02,0.092s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-22 14:58:02,2019-03-22 14:58:03,0.696s,PASSED
,,,,,,
Test Cases/Company/Company-08,Chrome 72.0.3626.121,,2019-03-22 14:58:03,2019-03-22 14:58:25,22.069s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-22 14:58:03,2019-03-22 14:58:06,2.519s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-22 14:58:06,2019-03-22 14:58:11,4.904s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-22 14:58:11,2019-03-22 14:58:11,0.237s,PASSED
"setEncryptedText(findTestObject(""Company/Company-08/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-22 14:58:11,2019-03-22 14:58:11,0.182s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-22 14:58:11,2019-03-22 14:58:11,0.138s,PASSED
"click(findTestObject(""Company/Company-06/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-22 14:58:11,2019-03-22 14:58:14,2.292s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.121,,2019-03-22 14:58:14,2019-03-22 14:58:14,0.398s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.121,,2019-03-22 14:58:14,2019-03-22 14:58:15,0.649s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 14:58:15,2019-03-22 14:58:15,0.238s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:15,2019-03-22 14:58:16,1.015s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/button_Xem Thit b_btn btn-warn""))",Chrome 72.0.3626.121,,2019-03-22 14:58:16,2019-03-22 14:58:16,0.119s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:16,2019-03-22 14:58:17,1.022s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input_Tn Chi Nhnh_e""), ""anhtest22"")",Chrome 72.0.3626.121,,2019-03-22 14:58:17,2019-03-22 14:58:17,0.197s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:17,2019-03-22 14:58:18,1.037s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input_Tn Qun L Chi Nhnh_y""), ""anh22"")",Chrome 72.0.3626.121,,2019-03-22 14:58:18,2019-03-22 14:58:18,0.166s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:18,2019-03-22 14:58:19,1.022s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input_a Ch_r""), ""hihi22"")",Chrome 72.0.3626.121,,2019-03-22 14:58:19,2019-03-22 14:58:20,0.168s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:20,2019-03-22 14:58:21,1.016s,PASSED
"setText(findTestObject(""Company/Company-08/Page_ODTS System/input_S in Thoi_t""), ""0123456722"")",Chrome 72.0.3626.121,,2019-03-22 14:58:21,2019-03-22 14:58:21,0.188s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:21,2019-03-22 14:58:22,1.018s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/button_Cp Nht""))",Chrome 72.0.3626.121,,2019-03-22 14:58:22,2019-03-22 14:58:22,0.104s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/button_OK""))",Chrome 72.0.3626.121,,2019-03-22 14:58:22,2019-03-22 14:58:22,0.232s,PASSED
"click(findTestObject(""Company/Company-08/Page_ODTS System/button_Xem Thit b_btn btn-info""))",Chrome 72.0.3626.121,,2019-03-22 14:58:22,2019-03-22 14:58:23,0.607s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-22 14:58:23,2019-03-22 14:58:24,1.019s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/Company-08/Page_ODTS System/p_Passio""), ""Passio"")",Chrome 72.0.3626.121,,2019-03-22 14:58:24,2019-03-22 14:58:24,0.083s,PASSED
"verifyElementText(findTestObject(""Company/Company-08/Page_ODTS System/p_anhtest22""), ""anhtest22"")",Chrome 72.0.3626.121,,2019-03-22 14:58:24,2019-03-22 14:58:24,0.052s,PASSED
