Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.121,,2019-03-25 09:23:16,2019-03-25 09:24:35,1m - 18.282s,PASSED
,,,,,,
Test Cases/Company/Company-14,Chrome 72.0.3626.121,,2019-03-25 09:23:17,2019-03-25 09:23:43,26.346s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-25 09:23:18,2019-03-25 09:23:23,5.234s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-25 09:23:23,2019-03-25 09:23:29,5.714s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-25 09:23:29,2019-03-25 09:23:29,0.298s,PASSED
"setEncryptedText(findTestObject(""Company/Company-14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-25 09:23:29,2019-03-25 09:23:29,0.250s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-25 09:23:29,2019-03-25 09:23:30,0.136s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-25 09:23:30,2019-03-25 09:23:34,4.373s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.121,,2019-03-25 09:23:34,2019-03-25 09:23:35,0.694s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:23:35,2019-03-25 09:23:36,1.154s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.121,,2019-03-25 09:23:36,2019-03-25 09:23:36,0.140s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-25 09:23:36,2019-03-25 09:23:37,1.022s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-25 09:23:37,2019-03-25 09:23:37,0.206s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.121,,2019-03-25 09:23:37,2019-03-25 09:23:37,0.162s,PASSED
"setText(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.121,,2019-03-25 09:23:37,2019-03-25 09:23:38,0.246s,PASSED
"sendKeys(findTestObject(""Company/Company-14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.121,,2019-03-25 09:23:38,2019-03-25 09:23:38,0.101s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.121,,2019-03-25 09:23:38,2019-03-25 09:23:38,0.153s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.121,,2019-03-25 09:23:38,2019-03-25 09:23:38,0.189s,PASSED
"click(findTestObject(""Company/Company-14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.121,,2019-03-25 09:23:38,2019-03-25 09:23:38,0.166s,PASSED
