Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company14-15-16-17,Chrome 72.0.3626.119,,2019-02-25 09:04:10,2019-02-25 09:05:46,1m - 35.779s,ERROR
,,,,,,
Test Cases/Company/company14,Chrome 72.0.3626.119,,2019-02-25 09:04:11,2019-02-25 09:04:42,30.784s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 09:04:12,2019-02-25 09:04:20,8.121s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 09:04:20,2019-02-25 09:04:22,1.881s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 09:04:22,2019-02-25 09:04:23,0.445s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 09:04:23,2019-02-25 09:04:23,0.414s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 09:04:23,2019-02-25 09:04:27,3.829s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 09:04:27,2019-02-25 09:04:28,1.031s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:04:28,2019-02-25 09:04:29,0.906s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:29,2019-02-25 09:04:30,1.213s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:04:30,2019-02-25 09:04:30,0.232s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:30,2019-02-25 09:04:31,1.024s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_M T Hp ng_conNameCreate""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 09:04:31,2019-02-25 09:04:32,0.212s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/ul_Dch V ng K_select2-selectio""))",Chrome 72.0.3626.119,,2019-02-25 09:04:32,2019-02-25 09:04:32,0.172s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), ""WIFI"")",Chrome 72.0.3626.119,,2019-02-25 09:04:32,2019-02-25 09:04:32,0.205s,PASSED
"sendKeys(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Dch V ng K_select2-searc""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-25 09:04:32,2019-02-25 09:04:32,0.166s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Bt u_createDate""))",Chrome 72.0.3626.119,,2019-02-25 09:04:32,2019-02-25 09:04:32,0.256s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:04:32,2019-02-25 09:04:33,0.390s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-02-25 09:04:33,2019-02-25 09:04:33,0.285s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_5""))",Chrome 72.0.3626.119,,2019-02-25 09:04:33,2019-02-25 09:04:34,0.354s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Ngy Kt Thc_endDate""))",Chrome 72.0.3626.119,,2019-02-25 09:04:34,2019-02-25 09:04:34,0.365s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:04:34,2019-02-25 09:04:34,0.165s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-02-25 09:04:34,2019-02-25 09:04:34,0.218s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25""))",Chrome 72.0.3626.119,,2019-02-25 09:04:34,2019-02-25 09:04:34,0.196s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input_Gi Hp ng_price""), ""200"")",Chrome 72.0.3626.119,,2019-02-25 09:04:34,2019-02-25 09:04:35,0.301s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:35,0.462s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:35,0.047s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:35,0.002s,PASSED
try,Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:35,0.085s,PASSED
Finally,Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:35,0.015s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:35,2019-02-25 09:04:36,1.101s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-02-25 09:04:36,2019-02-25 09:04:37,0.949s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:37,2019-02-25 09:04:39,1.144s,PASSED
"click(findTestObject(""Object Repository/Company/company14/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 09:04:39,2019-02-25 09:04:39,0.141s,PASSED
"setText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:39,2019-02-25 09:04:39,0.775s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_Passio""), ""Passio"")",Chrome 72.0.3626.119,,2019-02-25 09:04:39,2019-02-25 09:04:40,0.118s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_05022019""), ""05/02/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:40,2019-02-25 09:04:40,0.324s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25042019""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:40,2019-02-25 09:04:40,0.129s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_200""), ""200"")",Chrome 72.0.3626.119,,2019-02-25 09:04:40,2019-02-25 09:04:40,0.248s,PASSED
"EXPIREDDATE = getText(findTestObject(""Object Repository/Company/company14/Page_ODTS System/td_25042019""))",Chrome 72.0.3626.119,,2019-02-25 09:04:40,2019-02-25 09:04:40,0.170s,PASSED
if (EXPIREDDATE.compareTo(CDATE) >= 0),Chrome 72.0.3626.119,,2019-02-25 09:04:40,2019-02-25 09:04:41,0.118s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-02-25 09:04:41,2019-02-25 09:04:42,1.268s,PASSED
,,,,,,
Test Cases/Company/company15,Chrome 72.0.3626.119,,2019-02-25 09:04:42,2019-02-25 09:04:58,16.271s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 09:04:42,2019-02-25 09:04:46,3.345s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 09:04:46,2019-02-25 09:04:47,1.409s,PASSED
"setText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 09:04:47,2019-02-25 09:04:47,0.337s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 09:04:47,2019-02-25 09:04:48,0.258s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 09:04:48,2019-02-25 09:04:48,0.209s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 09:04:48,2019-02-25 09:04:51,3.106s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:04:51,2019-02-25 09:04:52,0.699s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:52,2019-02-25 09:04:53,1.170s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 09:04:53,2019-02-25 09:04:53,0.143s,PASSED
"setText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:53,2019-02-25 09:04:53,0.368s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/button_Cn Hn Hp ng_btn btn-inf""))",Chrome 72.0.3626.119,,2019-02-25 09:04:53,2019-02-25 09:04:54,0.171s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:04:54,2019-02-25 09:04:55,1.058s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_Passio""), ""Passio"")",Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:55,0.318s,PASSED
"EXPIREDDATE = getText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_25042019""))",Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:55,0.200s,PASSED
DATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:55,0.001s,PASSED
if (EXPIREDDATE.compareTo(DATE) >= 0),Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:55,0.154s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_05022019""), ""05/02/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:55,0.126s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_25042019""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:04:55,2019-02-25 09:04:56,0.313s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/td_1""), ""1"")",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.080s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/td_WIFI""), ""WIFI"")",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.079s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.089s,PASSED
date1 = SimpleDateFormat(dd/MM/yyyy).parse(EXPIREDDATE),Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.003s,PASSED
date2 = SimpleDateFormat(dd/MM/yyyy).parse(DATE),Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.001s,PASSED
"between = DAYS.between(date2.toInstant(), date1.toInstant())",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.018s,PASSED
if (between > 0),Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.064s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_200 VN""), ""200 VNĐ"")",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.075s,PASSED
CDATE = null,Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.001s,PASSED
br = null,Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.000s,PASSED
try,Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.032s,PASSED
Finally,Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/Company/company15/Page_ODTS System/p_22022019""), CDATE)",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:56,0.066s,PASSED
"click(findTestObject(""Object Repository/Company/company15/Page_ODTS System/button_ng""))",Chrome 72.0.3626.119,,2019-02-25 09:04:56,2019-02-25 09:04:57,0.372s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-02-25 09:04:57,2019-02-25 09:04:58,1.522s,PASSED
,,,,,,
Test Cases/Company/company16,Chrome 72.0.3626.119,,2019-02-25 09:04:58,2019-02-25 09:05:28,29.603s,ERROR
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 09:04:59,2019-02-25 09:05:01,2.843s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 09:05:01,2019-02-25 09:05:04,3.024s,PASSED
"setText(findTestObject(""Company/company16/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 09:05:04,2019-02-25 09:05:05,0.497s,PASSED
"setEncryptedText(findTestObject(""Company/company16/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 09:05:05,2019-02-25 09:05:05,0.199s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 09:05:05,2019-02-25 09:05:05,0.167s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-25 09:05:05,2019-02-25 09:05:09,3.666s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:05:09,2019-02-25 09:05:10,1.188s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/a_Xem Hp ng""))",Chrome 72.0.3626.119,,2019-02-25 09:05:10,2019-02-25 09:05:11,0.797s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 09:05:11,2019-02-25 09:05:11,0.330s,PASSED
"setText(findTestObject(""Company/company16/Page_ODTS System/input""), ""25/04/2019"")",Chrome 72.0.3626.119,,2019-02-25 09:05:11,2019-02-25 09:05:12,0.675s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/button_Cn Hn Hp ng_btn btn-war""))",Chrome 72.0.3626.119,,2019-02-25 09:05:12,2019-02-25 09:05:12,0.251s,PASSED
waitForAlert(2),Chrome 72.0.3626.119,,2019-02-25 09:05:12,2019-02-25 09:05:14,2.078s,PASSED
"setText(findTestObject(""Company/company16/Page_ODTS System/input_M T Hp ng_conNameE""), ""anhtest22"")",Chrome 72.0.3626.119,,2019-02-25 09:05:14,2019-02-25 09:05:15,0.464s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:05:15,2019-02-25 09:05:16,1.013s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/ul_WIFI""))",Chrome 72.0.3626.119,,2019-02-25 09:05:16,2019-02-25 09:05:16,0.182s,PASSED
"setText(findTestObject(""Company/company16/Page_ODTS System/input__select2-search__field""), ""camera"")",Chrome 72.0.3626.119,,2019-02-25 09:05:16,2019-02-25 09:05:16,0.338s,PASSED
"sendKeys(findTestObject(""Company/company16/Page_ODTS System/input__select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-25 09:05:16,2019-02-25 09:05:16,0.147s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:05:16,2019-02-25 09:05:18,1.013s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/input_Ngy Bt u_conStartDateE""))",Chrome 72.0.3626.119,,2019-02-25 09:05:18,2019-02-25 09:05:18,0.199s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:05:18,2019-02-25 09:05:18,0.155s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/span_Feb""))",Chrome 72.0.3626.119,,2019-02-25 09:05:18,2019-02-25 09:05:18,0.292s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/td_10""))",Chrome 72.0.3626.119,,2019-02-25 09:05:18,2019-02-25 09:05:18,0.189s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:05:18,2019-02-25 09:05:19,1.040s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/input_Ngy Kt Thc_conEndDateE""))",Chrome 72.0.3626.119,,2019-02-25 09:05:19,2019-02-25 09:05:20,0.162s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/th_February 2019""))",Chrome 72.0.3626.119,,2019-02-25 09:05:20,2019-02-25 09:05:20,0.145s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/span_Apr""))",Chrome 72.0.3626.119,,2019-02-25 09:05:20,2019-02-25 09:05:20,0.243s,PASSED
"click(findTestObject(""Company/company16/Page_ODTS System/td_30""))",Chrome 72.0.3626.119,,2019-02-25 09:05:20,2019-02-25 09:05:20,0.162s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 09:05:20,2019-02-25 09:05:21,1.016s,PASSED
"setText(findTestObject(""Company/company16/Page_ODTS System/input_Gi Hp ng_conPriceE""), ""20022 VNĐ"")",Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.314s,PASSED
LASTEDIT = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.001s,PASSED
writer2 = new java.io.PrintWriter(C:\Users\pc\Katalon Studio\Helpdesk\creDateContract.txt),Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.009s,PASSED
"writer2.print("""")",Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.005s,PASSED
writer2.close(),Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.001s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.001s,PASSED
try,Chrome 72.0.3626.119,,2019-02-25 09:05:21,2019-02-25 09:05:21,0.002s,PASSED
