Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company01-03-04-05,Chrome 73.0.3683.86,,2019-04-03 13:26:37,2019-04-03 13:28:47,2m - 10.200s,PASSED
,,,,,,
Test Cases/Company/Company-01,Chrome 73.0.3683.86,,2019-04-03 13:26:38,2019-04-03 13:27:56,1m - 17.856s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 13:26:40,2019-04-03 13:27:07,27.676s,PASSED
"navigateToUrl(""http://helpdesk.unicode.edu.vn/"")",Chrome 73.0.3683.86,,2019-04-03 13:27:07,2019-04-03 13:27:15,7.854s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 13:27:15,2019-04-03 13:27:17,1.652s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:17,2019-04-03 13:27:19,2.169s,PASSED
"setEncryptedText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 13:27:19,2019-04-03 13:27:20,0.830s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:20,2019-04-03 13:27:22,2.054s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 13:27:22,2019-04-03 13:27:22,0.432s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:22,2019-04-03 13:27:24,2.044s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/span_Cng Ty""))",Chrome 73.0.3683.86,,2019-04-03 13:27:24,2019-04-03 13:27:31,6.457s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:31,2019-04-03 13:27:33,2.168s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_To Cng Ty""))",Chrome 73.0.3683.86,,2019-04-03 13:27:33,2019-04-03 13:27:33,0.307s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:33,2019-04-03 13:27:35,2.048s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_Tn Cng Ty_comNameCreate""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 13:27:35,2019-04-03 13:27:36,0.408s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:36,2019-04-03 13:27:38,2.080s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_M T_comDescriptionCreate""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 13:27:38,2019-04-03 13:27:38,0.405s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:38,2019-04-03 13:27:40,2.171s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_im Bnh Chn()_comPercentF""), ""50"")",Chrome 73.0.3683.86,,2019-04-03 13:27:40,2019-04-03 13:27:40,0.195s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:40,2019-04-03 13:27:43,2.053s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_Kinh Nghim()_comPercentF""), ""12"")",Chrome 73.0.3683.86,,2019-04-03 13:27:43,2019-04-03 13:27:43,0.184s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:43,2019-04-03 13:27:45,2.060s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_ Thn Thuc()_comPercentFo""), ""65"")",Chrome 73.0.3683.86,,2019-04-03 13:27:45,2019-04-03 13:27:45,0.199s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:45,2019-04-03 13:27:47,2.076s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_Kinh Nghim()_comPercentF""), ""15"")",Chrome 73.0.3683.86,,2019-04-03 13:27:47,2019-04-03 13:27:47,0.179s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:47,2019-04-03 13:27:49,2.084s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_To Mi""))",Chrome 73.0.3683.86,,2019-04-03 13:27:49,2019-04-03 13:27:49,0.169s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:49,2019-04-03 13:27:51,2.026s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 13:27:51,2019-04-03 13:27:52,0.098s,PASSED
DATE = SimpleDateFormat(HH:mm dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.001s,PASSED
writer = null,Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.008s,PASSED
writer2 = null,Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.006s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.101s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.155s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:52,0.243s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:27:52,2019-04-03 13:27:54,2.055s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 13:27:54,2019-04-03 13:27:54,0.138s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 13:27:54,2019-04-03 13:27:55,0.323s,PASSED
"verifyElementText(findTestObject(""Company/Company-01/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 13:27:55,2019-04-03 13:27:55,0.137s,PASSED
"verifyElementText(findTestObject(""Company/Company-01/Page_ODTS System/td_hihi""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 13:27:55,2019-04-03 13:27:55,0.096s,PASSED
"verifyElementText(findTestObject(""Company/Company-01/Page_ODTS System/td_21022019""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 13:27:55,2019-04-03 13:27:55,0.086s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 13:27:55,2019-04-03 13:27:56,0.871s,PASSED
,,,,,,
Test Cases/Company/Company-03,Chrome 73.0.3683.86,,2019-04-03 13:27:56,2019-04-03 13:28:10,13.868s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 13:27:56,2019-04-03 13:27:59,3.211s,PASSED
"navigateToUrl(""http://helpdesk.unicode.edu.vn/"")",Chrome 73.0.3683.86,,2019-04-03 13:27:59,2019-04-03 13:28:01,1.542s,PASSED
"setText(findTestObject(""Company/Company-03/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 13:28:01,2019-04-03 13:28:01,0.233s,PASSED
"setEncryptedText(findTestObject(""Company/Company-03/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 13:28:01,2019-04-03 13:28:01,0.156s,PASSED
"click(findTestObject(""Company/Company-03/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 13:28:01,2019-04-03 13:28:01,0.127s,PASSED
"click(findTestObject(""Company/Company-03/Page_ODTS System/clickCompanyMenu""))",Chrome 73.0.3683.86,,2019-04-03 13:28:01,2019-04-03 13:28:03,1.458s,PASSED
"click(findTestObject(""Company/Company-03/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 13:28:03,2019-04-03 13:28:03,0.143s,PASSED
"setText(findTestObject(""Company/Company-03/Page_ODTS System/input""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 13:28:03,2019-04-03 13:28:03,0.248s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 13:28:03,2019-04-03 13:28:05,2.034s,PASSED
"click(findTestObject(""Company/Company-03/Page_ODTS System/button_Xem Hp ng_btn btn-info""))",Chrome 73.0.3683.86,,2019-04-03 13:28:05,2019-04-03 13:28:05,0.237s,PASSED
