Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TypeOfDevice01-02-03-04,Chrome 72.0.3626.119,,2019-03-01 14:45:14,2019-03-01 14:46:13,59.831s,FAILED
,,,,,,
Test Cases/TypeOfDevice/Type of device-01,Chrome 72.0.3626.119,,2019-03-01 14:45:14,2019-03-01 14:45:38,23.813s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 14:45:16,2019-03-01 14:45:21,5.239s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 14:45:21,2019-03-01 14:45:23,2.062s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 14:45:23,2019-03-01 14:45:23,0.374s,PASSED
"setEncryptedText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 14:45:23,2019-03-01 14:45:24,0.340s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 14:45:24,2019-03-01 14:45:24,0.199s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/a_Loi Thit B""))",Chrome 72.0.3626.119,,2019-03-01 14:45:24,2019-03-01 14:45:26,1.961s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:45:26,2019-03-01 14:45:27,1.073s,PASSED
"click(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/font_To Loi Thit B""))",Chrome 72.0.3626.119,,2019-03-01 14:45:27,2019-03-01 14:45:27,0.183s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 14:45:27,2019-03-01 14:45:28,1.066s,PASSED
"setText(findTestObject(""TypeOfDevice/Type of device-01/Page_ODTS System/input_Tn Loi Thit B_dtNameCrea""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 14:45:28,2019-03-01 14:45:28,0.306s,PASSED
