Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company10-11-12-13,Chrome 72.0.3626.121,,2019-03-23 10:30:58,2019-03-23 10:33:32,2m - 34.133s,FAILED
,,,,,,
Test Cases/Company/Company-10,Chrome 72.0.3626.121,,2019-03-23 10:30:59,2019-03-23 10:31:42,43.271s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-23 10:31:00,2019-03-23 10:31:07,6.501s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-23 10:31:07,2019-03-23 10:31:09,2.719s,PASSED
"setText(findTestObject(""Company/Company-10/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-23 10:31:09,2019-03-23 10:31:10,0.580s,PASSED
"setEncryptedText(findTestObject(""Company/Company-10/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-23 10:31:10,2019-03-23 10:31:10,0.406s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-23 10:31:10,2019-03-23 10:31:10,0.216s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-23 10:31:10,2019-03-23 10:31:15,5.002s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.121,,2019-03-23 10:31:15,2019-03-23 10:31:17,1.080s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/a_Xem Thit b""))",Chrome 72.0.3626.121,,2019-03-23 10:31:17,2019-03-23 10:31:19,2.426s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/font_To Thit B""))",Chrome 72.0.3626.121,,2019-03-23 10:31:19,2019-03-23 10:31:20,0.571s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-23 10:31:20,2019-03-23 10:31:21,1.071s,PASSED
"click(findTestObject(""Company/Company-10/Page_ODTS System/span_--Chn loi thit b--""))",Chrome 72.0.3626.121,,2019-03-23 10:31:21,2019-03-23 10:31:21,0.403s,PASSED
waitForAlert(1),Chrome 72.0.3626.121,,2019-03-23 10:31:21,2019-03-23 10:31:22,1.044s,PASSED
