Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company01-03-04-05,Chrome 73.0.3683.86,,2019-04-03 14:47:55,2019-04-03 14:49:33,1m - 38.484s,PASSED
,,,,,,
Test Cases/Company/Company-01,Chrome 73.0.3683.86,,2019-04-03 14:47:56,2019-04-03 14:48:38,42.161s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 14:47:57,2019-04-03 14:48:04,7.310s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 14:48:04,2019-04-03 14:48:06,2.131s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 14:48:06,2019-04-03 14:48:06,0.271s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:06,2019-04-03 14:48:08,2.090s,PASSED
"setEncryptedText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 14:48:08,2019-04-03 14:48:09,0.306s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:09,2019-04-03 14:48:11,2.043s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 14:48:11,2019-04-03 14:48:11,0.150s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:11,2019-04-03 14:48:14,2.670s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/span_Cng Ty""))",Chrome 73.0.3683.86,,2019-04-03 14:48:14,2019-04-03 14:48:14,0.376s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:14,2019-04-03 14:48:16,2.143s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_To Cng Ty""))",Chrome 73.0.3683.86,,2019-04-03 14:48:16,2019-04-03 14:48:16,0.191s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:16,2019-04-03 14:48:18,2.043s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_Tn Cng Ty_comNameCreate""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 14:48:18,2019-04-03 14:48:18,0.175s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:18,2019-04-03 14:48:20,2.037s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_M T_comDescriptionCreate""), ""hihi"")",Chrome 73.0.3683.86,,2019-04-03 14:48:20,2019-04-03 14:48:21,0.213s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:21,2019-04-03 14:48:23,2.116s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_im Bnh Chn()_comPercentF""), ""50"")",Chrome 73.0.3683.86,,2019-04-03 14:48:23,2019-04-03 14:48:23,0.238s,PASSED
waitForAlert(2),Chrome 73.0.3683.86,,2019-04-03 14:48:23,2019-04-03 14:48:25,2.051s,PASSED
