Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company10-11-12-13,Chrome 72.0.3626.119,,2019-02-22 10:40:31,2019-02-22 10:42:01,1m - 29.503s,FAILED
,,,,,,
Test Cases/Company/company10,Chrome 72.0.3626.119,,2019-02-22 10:40:32,2019-02-22 10:41:04,31.955s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-22 10:40:33,2019-02-22 10:40:39,5.288s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-22 10:40:39,2019-02-22 10:40:40,1.101s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-22 10:40:40,2019-02-22 10:40:40,0.378s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-22 10:40:40,2019-02-22 10:40:40,0.377s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-22 10:40:40,2019-02-22 10:40:41,0.255s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Cng Ty""))",Chrome 72.0.3626.119,,2019-02-22 10:40:41,2019-02-22 10:40:43,2.073s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Xem Chi Nhnh""))",Chrome 72.0.3626.119,,2019-02-22 10:40:43,2019-02-22 10:40:43,0.477s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/a_Xem Thit b""))",Chrome 72.0.3626.119,,2019-02-22 10:40:43,2019-02-22 10:40:44,0.443s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/font_To Thit B""))",Chrome 72.0.3626.119,,2019-02-22 10:40:44,2019-02-22 10:40:44,0.397s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 10:40:44,2019-02-22 10:40:45,1.090s,PASSED
"click(findTestObject(""Object Repository/Company/company10/Page_ODTS System/span_--Chn loi thit b--""))",Chrome 72.0.3626.119,,2019-02-22 10:40:45,2019-02-22 10:40:45,0.153s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 10:40:45,2019-02-22 10:40:46,1.034s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ng_select2-search__field""), ""wifi"")",Chrome 72.0.3626.119,,2019-02-22 10:40:46,2019-02-22 10:40:47,0.278s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 10:40:47,2019-02-22 10:40:48,1.025s,PASSED
"sendKeys(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-22 10:40:48,2019-02-22 10:40:48,0.185s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 10:40:48,2019-02-22 10:40:49,1.031s,PASSED
"setText(findTestObject(""Object Repository/Company/company10/Page_ODTS System/input_Tn Thit B_dvNameC""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-22 10:40:49,2019-02-22 10:40:49,0.317s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-22 10:40:49,2019-02-22 10:40:50,1.022s,PASSED
