Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TypeOfDevice01-02-03-04,Chrome 72.0.3626.119,,2019-02-25 11:08:22,2019-02-25 11:09:47,1m - 24.960s,FAILED
,,,,,,
Test Cases/TypeOfDevice/typeOfDevice01,Chrome 72.0.3626.119,,2019-02-25 11:08:23,2019-02-25 11:08:42,18.909s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-02-25 11:08:24,2019-02-25 11:08:28,4.462s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-02-25 11:08:28,2019-02-25 11:08:30,1.584s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-02-25 11:08:30,2019-02-25 11:08:30,0.246s,PASSED
"setEncryptedText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-02-25 11:08:30,2019-02-25 11:08:30,0.289s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-02-25 11:08:30,2019-02-25 11:08:30,0.135s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/a_Loi Thit B""))",Chrome 72.0.3626.119,,2019-02-25 11:08:30,2019-02-25 11:08:32,1.392s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:32,2019-02-25 11:08:33,1.178s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/font_To Loi Thit B""))",Chrome 72.0.3626.119,,2019-02-25 11:08:33,2019-02-25 11:08:33,0.202s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:33,2019-02-25 11:08:34,1.017s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_Tn Loi Thit B_dtNameCrea""), ""anhtest"")",Chrome 72.0.3626.119,,2019-02-25 11:08:34,2019-02-25 11:08:34,0.206s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:34,2019-02-25 11:08:35,1.023s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/span_--Chn Loi Dch V--""))",Chrome 72.0.3626.119,,2019-02-25 11:08:35,2019-02-25 11:08:35,0.137s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ng_select2-search__field""), ""CAMERA"")",Chrome 72.0.3626.119,,2019-02-25 11:08:35,2019-02-25 11:08:36,0.255s,PASSED
"sendKeys(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_ng_select2-search__field""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-02-25 11:08:36,2019-02-25 11:08:36,0.161s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:36,2019-02-25 11:08:37,1.044s,PASSED
"setText(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/input_M T Loi Thit B_dtDescrip""), ""hihi"")",Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.178s,PASSED
CDATE = SimpleDateFormat(dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.045s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.001s,PASSED
writer2 = null,Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.001s,PASSED
try,Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.029s,PASSED
Finally,Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:37,0.054s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:37,2019-02-25 11:08:38,1.022s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/button_To Mi""))",Chrome 72.0.3626.119,,2019-02-25 11:08:38,2019-02-25 11:08:38,0.141s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:38,2019-02-25 11:08:39,1.015s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-02-25 11:08:39,2019-02-25 11:08:39,0.086s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 11:08:39,2019-02-25 11:08:40,1.019s,PASSED
"click(findTestObject(""TypeOfDevice/TypeOfDevice01/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 11:08:40,2019-02-25 11:08:41,0.094s,PASSED
