Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Company01-03-04-05,Chrome 72.0.3626.121,,2019-03-22 13:53:50,2019-03-22 14:00:24,6m - 34.190s,FAILED
,,,,,,
Test Cases/Company/Company-01,Chrome 72.0.3626.121,,2019-03-22 13:53:51,2019-03-22 13:57:42,3m - 51.296s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-22 13:53:51,2019-03-22 13:53:56,4.528s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.121,,2019-03-22 13:53:56,2019-03-22 13:53:58,2.394s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.121,,2019-03-22 13:53:58,2019-03-22 13:53:58,0.322s,PASSED
waitForAlert(2),Chrome 72.0.3626.121,,2019-03-22 13:53:58,2019-03-22 13:54:00,2.069s,PASSED
"setEncryptedText(findTestObject(""Company/Company-01/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.121,,2019-03-22 13:54:00,2019-03-22 13:54:01,0.267s,PASSED
waitForAlert(2),Chrome 72.0.3626.121,,2019-03-22 13:54:01,2019-03-22 13:54:03,2.029s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.121,,2019-03-22 13:54:03,2019-03-22 13:54:03,0.138s,PASSED
waitForAlert(2),Chrome 72.0.3626.121,,2019-03-22 13:54:03,2019-03-22 13:57:17,3m - 14.166s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/span_Cng Ty""))",Chrome 72.0.3626.121,,2019-03-22 13:57:17,2019-03-22 13:57:18,0.500s,PASSED
waitForAlert(2),Chrome 72.0.3626.121,,2019-03-22 13:57:18,2019-03-22 13:57:20,2.038s,PASSED
"click(findTestObject(""Company/Company-01/Page_ODTS System/button_To Cng Ty""))",Chrome 72.0.3626.121,,2019-03-22 13:57:20,2019-03-22 13:57:20,0.218s,PASSED
waitForAlert(2),Chrome 72.0.3626.121,,2019-03-22 13:57:20,2019-03-22 13:57:22,2.056s,PASSED
"setText(findTestObject(""Company/Company-01/Page_ODTS System/input_Tn Cng Ty_comNameCreate""), ""anhtest"")",Chrome 72.0.3626.121,,2019-03-22 13:57:22,2019-03-22 13:57:22,0.228s,PASSED
